tx_id,tx_hash,sender_address,receiver_address,value,fee,size,vsize,weight,scriptPubKey_hex,high_value_tx,repeat_receiver_tx,high_out_degree,low_entropy_hash,duplicate_tx_flag,fraud_probability,sender_index,receiver_index,Low_Risk,Medium_Risk,High_Risk
c7f8f33321aa8d0db1a04c06074cbf96f0fb2e54221a57b8150d42a08b6d80d6,f755c8b097e8dc8063c76c1b61afcf4332d086a69a0609568f784dea9fc5fc2b,tb1p86dtchjc5gewrpjpcrkegxepzxvgx2ujre36s6xan2cgaefjujaq7t38y3,tb1pcj2uv33fydp9zp8q0e9s0st0cwaza69nae38gj47uh43w7ytxt4s4rxcdl,0.0004,1.54E-06,205,154,616,5120c495c6462923425104e07e4b07c16fc3ba2ee8b3ee62744abee5eb17788b32eb,0,0,0,0,0,0,896,1097,1,0,0
b94384fe6e818b3d5f7f21dbf2c2026f85bea851d87d20fcd0ccbc984ab1a467,418edd1d2833faefad8d11d3b6f7061e0dd2626e913a99169aad0409dbfde1ca,tb1qn7ve9zcv56ajvlqte0dahrcap25ycu9y2r0jle,tb1qn7ve9zcv56ajvlqte0dahrcap25ycu9y2r0jle,0.00017476,1.55E-05,222,141,561,00149f99928b0ca6bb267c0bcbdbdb8f1d0aa84c70a4,0,0,0,1,0,0,5200,5200,1,0,0
a55f70e5c1ca32b281e74c56443d3b292c532ddc4490c8fa15011b7f8727796b,24242987c9385eda67261a2420dd979ba802abed3f49af15fd2f8e5e7a980c23,tb1pkjkvnczl9jzsel29kcwqexpx5zdadptt7f496p6389hs3zjm9z9seq7uuu,tb1pkjkvnczl9jzsel29kcwqexpx5zdadptt7f496p6389hs3zjm9z9seq7uuu,0.98040258,3.08E-05,205,154,616,5120b4acc9e05f2c850cfd45b61c0c9826a09bd6856bf26a5d0751396f088a5b288b,1,0,0,0,0,0,1489,1489,0,0,1
c7f8f33321aa8d0db1a04c06074cbf96f0fb2e54221a57b8150d42a08b6d80d6,f755c8b097e8dc8063c76c1b61afcf4332d086a69a0609568f784dea9fc5fc2b,tb1p86dtchjc5gewrpjpcrkegxepzxvgx2ujre36s6xan2cgaefjujaq7t38y3,tb1p86dtchjc5gewrpjpcrkegxepzxvgx2ujre36s6xan2cgaefjujaq7t38y3,9.98869502,1.54E-06,205,154,616,51203e9abc5e58a232e18641c0ed941b211198832b921e63a868dd9ab08ee532e4ba,1,0,0,0,0,0,896,896,1,0,0
3c0342f16fabd7f719c9b1dd5add213b1999b9d340ca48cc99eef60ff416a21d,9e4e7d9efbc2ad61a57e12b138b25105f399cd815a8a68b48b118a7ee710048f,tb1p2vhf3mrkykfeefxn644t96x5masehr4v6vaz30umakfehur089vqltfu87,tb1p2vhf3mrkykfeefxn644t96x5masehr4v6vaz30umakfehur089vqltfu87,0.53826344,1.44E-05,193,142,568,5120532e98ec7625939ca4d3d56ab2e8d4df619b8eacd33a28bf9bed939bf06f3958,1,0,1,0,0,1,552,552,1,0,0
0b3ccc4f2e7457041f2dc25fe43212e4e5cf6103d596f508252a0817a51a3367,b20ce5879fe9ba91cd20b74cd2b89a410d69d32a67502e1127f38f33b350b916,tb1q2f3wrja44xk274s4mdq90vaxedwkrn0ucdcwre,tb1q2f3wrja44xk274s4mdq90vaxedwkrn0ucdcwre,0.00064894,1.68E-05,235,153,610,00145262e1cbb5a9acaf5615db4057b3a6cb5d61cdfc,0,0,0,0,0,0,2553,2553,1,0,0
a18a77bdf510b425af3405cea58324bb147ddcc2664f59275898357534f54d0f,8eee802809413a22e160506a5b8c271f29c0e38c131ab36ee46860617715c09a,tb1q7zjrd9007c5cyp7kfxwctdqtr28rc9c34l5phc,tb1prmlrct5g6hgku84xxe2x7cdnt5s0yfatpe08m3cx5skux4ehlw3st6kuhk,3.79E-05,2.45E-05,235,153,610,51201efe3c2e88d5d16e1ea636546f61b35d20f227ab0e5e7dc706a42dc35737fba3,0,0,0,0,1,0,3331,1896,1,0,0
41b5650bac8dce364c0b46bcd1fa1df998c1dbd1dc4ef2509541b8ebf9e59169,aca0aa3968c7c123ca9de2093154da606a1df576d301331ef64be50684ca616a,tb1pvxywq4jspa4eujwhfcfrla3xv05trkxrr46nhtp5a9ntmc38yu7qa54ukw,tb1q2dagzc0gfypmse9mvvemu53f3els249dlnvqmq,1.50E-05,2.69E-05,292,158,631,0014537a8161e84903b864bb6333be52298e7f0554ad,0,0,0,0,0,0,2150,2542,1,0,0
f8f2c8a607fc77242e5dd67124cf73a36c2263f3f62d6c005bc9ab38c89e9cee,8e3021d1fb72f06f954b74d58f6fd56832ad284fe97b3e60d80da372094817eb,tb1p5m3vhuf7pwtdjpyhn5ucfv2d0s9223cmtqc823ad6h309gz02urs7p0pru,tb1p84l4zv6e4tutej9m4frdf5w2mvlmj5u6ax909d060730w98pfe5stgda3t,2.37E-05,1.85E-05,205,154,616,51203d7f513359aaf8bcc8bbaa46d4d1cadb3fb9539ae98af2b5fa7fa2f714e14e69,0,0,1,0,1,1,714,892,1,0,0
31e016b65077c9b1964e738f722a02e75e61dbd859cc0bdd3dd53f14ba839151,c7b6873febee661c3996ad40bff7a1e59baac021aa3899bf41847e86710c9282,tb1qafh3wt2hv4gw2jrdyqdvdettshsrr5hae2mqey,2MtUu3StSBz7jVu4AHKsYeNMUHXw3uUuquN,0.00018419,1.93E-05,224,143,569,a9140d8e22664ad8ff5cadbefa0ebcbcd6a04b1d39bf87,0,0,0,0,0,0,3699,16,1,0,0
8024ba85c4341b3de63c5c28afea5590aacec1513dce128a7f8cceb01b12aeef,29b4cfad365373d471a84ace7b88351b875d749c1ed7e661464be07affe020cf,tb1q2a2zywmx0rtnjdne686zxmsnre4rlmntal6j6n,tb1q2a2zywmx0rtnjdne686zxmsnre4rlmntal6j6n,3.7997156,3.06E-05,234,153,609,00145754223b6678d7393679d1f4236e131e6a3fee6b,1,0,0,0,0,0,2529,2529,1,0,0
1e41d3fbb5846f8d6a9d7efb733790c9e3892062019b305937df27b3e2e85edb,753fc813b7e5ed1f270c0fd603152e1963cb06610338ee06aca98b0691f22216,tb1pegwcw5vrxuxl4kkx0keh6xw2qk95dga9exj8q8xtl3hup3a5algqrvycq2,tb1pegwcw5vrxuxl4kkx0keh6xw2qk95dga9exj8q8xtl3hup3a5algqrvycq2,0.09970622,2.00E-05,205,154,616,5120ca1d875183370dfadac67db37d19ca058b46a3a5c9a4701ccbfc6fc0c7b4efd0,0,0,0,0,0,0,1217,1217,1,0,0
0dbab91ccf271ea493ce0692095458145f9cd8fa0aecb46d545722c5adef46bd,53e23a9bc6259195d987e27171dbab0a65905d6ef3c19ffb3d4571442b4cd468,tb1q0tvtnlty8auvx96vceqy7np2f0rrv34wxy55dl,tb1q0tvtnlty8auvx96vceqy7np2f0rrv34wxy55dl,0.00058183,2.75E-05,234,153,609,00147ad8b9fd643f78c3174cc6404f4c2a4bc63646ae,0,0,0,0,0,0,2475,2475,1,0,0
c434ae1d4f3295a3b79a615f1e363de3b076a59ce0fcb55dcb479413006ef76a,6a3a05115861b9f5813538c1282aba707ca24cf855ed38e391d8cee609160d5f,tb1qzqk8fvxfrxfyac4dr5j2gz7dnmg2rtey5srm6e,tb1qzqk8fvxfrxfyac4dr5j2gz7dnmg2rtey5srm6e,0.00011838,-0.00019701,461,299,1193,0014102c74b0c919924ee2ad1d24a40bcd9ed0a1af24,0,0,0,0,0,0,6721,6721,1,0,0
754c0962dc2acb8e3c44acd7e3c8333f8053d331f474bac56f049d3034e5fe32,8d3b7e76adfc2d41ae6ac8818f1bbf5a56efdff09c517a19d0ade5af4ac4521d,tb1qgut0sd098z2lqnlxf7dcslqgs3wdg7htmtmalj,tb1qgut0sd098z2lqnlxf7dcslqgs3wdg7htmtmalj,0.01630928,1.68E-05,235,153,610,00144716f835e53895f04fe64f9b887c08845cd47aeb,0,1,1,0,0,1,4472,4472,1,0,0
8ec1481278ce9de4bb3eef5cb24809c2f67895e799f629658063f073b632f72d,ec34ac30d9b497ebd7df31df0af09d3d3cc726f0cfba24b7e3ab4f605e3df98d,tb1qyzh0x5ckualjeq2es0c4vygmwdpcgfeanp4adk,tb1qyzh0x5ckualjeq2es0c4vygmwdpcgfeanp4adk,0.00020029,1.83E-05,222,141,561,001420aef35316e77f2c815983f156111b734384273d,0,0,0,0,0,0,6628,6628,1,0,0
95d644b3514ef4ccb6cdb7b4a332f83b0cd97b058e7f8ec8dfbc2834fb98f2f6,29764b23cd7618550458ecbe5acc415c8c086ff676ec21e8f2e736333df6368d,tb1qsppff0femk5v90lzur86z4vy7f6pxs9tequuqv,tb1qh2mdf3ux59manjghg46u62fyuq4atsn0dvuswu,0.00016546,1.41E-06,222,141,561,0014bab6d4c786a177d9c9174575cd2924e02bd5c26f,0,0,0,0,0,0,5800,4515,1,0,0
44020c3a2bdf53dadb4f0ef0ee98e0e84d50d07cad8a75b50f71164a88ec998e,bcb7fe1c7a729dec95995c888941753d09cddc04ea16091bfc50d1866b83ca6d,tb1qsyvahl9gtya0yy7gsaw97rxrh83zj4y2tcdtm2,tb1qfh943aggvtmw5azzr80n3h74ahwz8errymmsnm,0.00012414,1.41E-06,222,141,561,00144dcb58f50862f6ea744219df38dfd5eddc23e463,0,0,0,0,0,0,5835,4269,1,0,0
f193fa234d84ddd5a6cbd21a812ae9121d4f0bdf2d15a8fd864a84cac6ecadf4,10f32c8d12800a4917a3a2a1b67b00f54642dd66f70f0ec3092a48c72252fcdd,tb1p406vkwlcnhqfua4k5nwxl2p3602g2amyp6x85uhcgtu72m38mwss0heeyx,tb1p406vkwlcnhqfua4k5nwxl2p3602g2amyp6x85uhcgtu72m38mwss0heeyx,0.08628669,1.69E-05,205,154,616,5120abf4cb3bf89dc09e76b6a4dc6fa831d3d48577640e8c7a72f842f9e56e27dba1,0,1,1,0,0,1,625,625,1,0,0
0a569250e4be67e4329971229cf7352649f7c1046fc69676b94dcdb20857aeda,c8d0a342271b42a225f725bd47ea92a0d991261fab03b9aa849cd0ba2e7a925f,tb1q9gzracjt3jqmhhagzrgajl64x9gd06fxgxv433|2Mz7WcJAjDEwnGePHSoqcJnN3bTYbcm6AFt,2Mz7WcJAjDEwnGePHSoqcJnN3bTYbcm6AFt,0.0997836,-9.18E-05,613,370,1480,a9144b536d5ef5da4f51e971a0f2478ec151fff73ac287,0,0,0,0,0,0,3534,99,1,0,0
8c3daad03af47c03124713e0aad367b846a3fa22043f6d0cec4bca85d18b2fb1,3dc7d42af5d5bcfdc7e93613c8c3d877c23aa68bff821cdd5dc206e0dd5c131b,tb1qg4jtw23r5v4r4x4sxjwze4n00dwejcxl4s5ujt|tb1q2j6s8zpxlqudw59qjcuur3z6zj5433cdvtzjnu,tb1qg4jtw23r5v4r4x4sxjwze4n00dwejcxl4s5ujt,0.00021985,4.79E-05,561,319,1275,00144564b72a23a32a3a9ab0349c2cd66f7b5d9960df,0,0,0,0,0,0,4370,4369,1,0,0
ace85baba13ad7beb5a12628a05ca5ede196cdbaf67953a821d53dea4224a111,0b000388aa86d9202f7b01f9038332a4c0663d5391e3ba70832c086806d3aeb3,tb1q6gp3y7rugm37nkuhhr6cahuy8vnvcj7l6l9600,tb1quy3z7gdwkwxyeej2v5kkjezgprg0nz8vg2fmsp,0.00028391,1.41E-06,222,141,561,0014e1222f21aeb38c4ce64a652d69644808d0f988ec,0,0,0,1,0,0,3106,6088,1,0,0
0eacbac20479133aa2b02e6de0bb78945f995dbe9d423bbb2f9ad2ecac380cff,6156dde118f34f8abfaa5e4c471acd276ea248814f479b09ed9f0feec0a425a4,tb1qvx69hyjsjedeg70vzym6yl45gag2vv8cm8ecey,tb1qvx69hyjsjedeg70vzym6yl45gag2vv8cm8ecey,0.00080975,1.41E-06,223,141,562,001461b45b9250965b9479ec1137a27eb44750a630f8,0,0,0,0,0,0,6214,6214,1,0,0
143a17eb43b7528e8b11cd6ef4742e7d8009967366521b8b09ae0460c0cdf789,bae6df9dc4249063c0972bc00998c36d369b5540ee01d0c741c67033eb5f257d,tb1qs0k4gzthqrvuyh9sdsueqd663u5ketew0fk67h,tb1qs0k4gzthqrvuyh9sdsueqd663u5ketew0fk67h,0.52775515,1.68E-05,235,153,610,001483ed54097700d9c25cb06c3990375a8f296caf2e,1,1,1,0,0,1,5721,5721,1,0,0
a9aa984dbe5daf2c97e45c70fa6d14654e47b64ab4cf9d2f5a99105b8d4f54c7,0ce5e4782c823a8f5b59fdfff615c0c7ab91b8f17746d37546a81b7ac9ac1b08,tb1pyf28vhpc4ec95d7agfwr93knmfnaml4sknztducynuq627lah42svszqnj,tb1pqhfm0rjqm4a02r66t9xuf6f2s4a9klhp332xfgrw27hfnm4u4v0qvcwph0,0.0991912,3.48E-05,225,174,696,512005d3b78e40dd7af50f5a594dc4e92a857a5b7ee18c5464a06e57ae99eebcab1e,0,0,0,0,0,0,2284,1816,1,0,0
024873f8e9f3638ec2f80273b6346d5376e37baee3f4d8a7c27802f92a1b5ec3,6ad0653c35049da6677ec81603decb401aa912d0b20da52c1678a4a70719a261,tb1q2r5zaq3a5wh7aj2k22p0967e03h48w3d2vr8qf,tb1q2r5zaq3a5wh7aj2k22p0967e03h48w3d2vr8qf,0.00378825,3.06E-05,235,153,610,001450e82e823da3afeec9565282f2ebd97c6f53ba2d,0,0,0,0,0,0,2598,2598,1,0,0
87874b509ad21763c202a5380176fe0dc1a1be0bfdd8a0639a570022fcda5167,6e4f65c95b78127564e5c53204c5587175154ee1c71cafffc6bbc6717be6a438,tb1pk0cmt70p97zz8evfgleu6re2w33qge7djzryzv9n787vdq3wtg6qrkgmrg,tb1pk0cmt70p97zz8evfgleu6re2w33qge7djzryzv9n787vdq3wtg6qrkgmrg,0.09635883,1.69E-05,205,154,616,5120b3f1b5f9e12f8423e58947f3cd0f2a74620467cd90864130b3f1fcc6822e5a34,0,1,1,1,0,1,1466,1466,1,0,0
abe368d8d658903285a6c1414c2f07809d4e9a5894107f0fae82f8aa3cd77c19,f5c6d95e881f319465fa105012ac6b91a533ab7ddeb8b7eefce0dec94b43c207,tb1p9vq5p6m27gxrwye7l7397rxel8kwzdslerv55p3wcx62e2tns4wqpe4fpn,tb1p9vq5p6m27gxrwye7l7397rxel8kwzdslerv55p3wcx62e2tns4wqpe4fpn,0.07123287,2.16E-05,205,154,616,51202b0140eb6af20c37133effa25f0cd9f9ece1361fc8d94a062ec1b4aca973855c,0,1,1,0,0,1,1012,1012,1,0,0
43e4eb05cce9d033871c5846dbd2f4ae493eee65ca93ce2c718baa165ef3ff2d,2835ed69783a06bea9bccb93886d2c71f074a297e36d61a78e5a91be28efc5e2,tb1pzfs9setg40ez8ff4pru6war9w8tzgflhffpzfw6yur7uvlnragtsw8kxnm,tb1pzfs9setg40ez8ff4pru6war9w8tzgflhffpzfw6yur7uvlnragtsw8kxnm,0.00012056,1.70E-05,193,142,568,51201260586568abf223a53508f9a7746571d62427f74a4224bb44e0fdc67e63ea17,0,0,0,0,0,0,2339,2339,1,0,0
ae0d7a65d2ba4e9181078824c61a22aa6f10f9b9aa93749e9e39e0239049d0cc,6cc241bafd7dc6a01f3b4fb0e0e83fae75420d0f7162b5d76512b6cc2e4177ff,tb1pma57tkpz8ms00k83yrs8m44v5nv6tzn4sapzxgsp3kef8gsfj0uqh45qnz,tb1pma57tkpz8ms00k83yrs8m44v5nv6tzn4sapzxgsp3kef8gsfj0uqh45qnz,9.99904873,2.00E-05,205,154,616,5120df69e5d8223ee0f7d8f120e07dd6aca4d9a58a7587422322018db293a20993f8,1,0,0,0,0,0,1597,1597,1,0,0
67a3bc3def18047d411f1a53bec9629d1e81098977f065379563b862b2bf65d7,c924c97607ec3518a6924e1fe9d1abf99f34850320b47bba7e790f3fa18319cf,tb1plcpsqc42cjqxfdswtptdc6f85z2hj4ux5c7pnny78hfu6lwguetqq92yrs,tb1p0626zpzgcxvkwtg27slushhy97y4dmtj3w5lunkvfkgf5qtz2awsq9lcl8,4.85E-06,1.51E-06,321,151,603,51207e95a10448c199672d0af43fc85ee42f8956ed728ba9fe4ecc4d909a0162575d,0,0,0,0,1,0,1535,450,1,0,0
fe1f977f50a4faba8ee47fdce32236c8d30a25e980913bdca8acbb0729056f97,c67a0602fc7f987d0ec662debd53df1cd66ee5a57164b76246a7e8fa60b000b3,tb1q0ccg93l7p8csr5r5602mayvwrrlew22khjhlfd,tb1peclhdwzrnejgw2t6ad5clsp5qfyly4spwh7kyuzkktm3ere74umscelrvk,1.70E-05,1.80E-06,234,153,609,5120ce3f76b8439e6487297aeb698fc0340249f2560175fd627056b2f71c8f3eaf37,0,0,0,0,0,0,2414,1206,1,0,0
deb738350a3faeb526d6d9f78e4fd2646e7a50fe582237f549b00b4e71733cd6,f792c5937bad4da4f4caef20c000f39f916c85f1d7dc7d5995fa0e0596b3c694,tb1ql2are2kt6pumjclxjaxf68d7dch0lnwwdnmyl3,tb1ql2are2kt6pumjclxjaxf68d7dch0lnwwdnmyl3,0.03816859,0.0001071,235,153,610,0014faba3caacbd079b963e6974c9d1dbe6e2effcdce,0,0,0,0,0,0,4903,4903,1,0,0
ff43644802e6cedfe75d7b8de285a574e77514bc1768aee59c5c2271f49d3f18,5b62cefc656f57d1920aa344c53a1b52c1df7e8634ce99c27d60bdb2d5f0c497,tb1qel5psedv7dc3uf2kmtwsfm04w2mr8yt3h347kj,tb1qel5psedv7dc3uf2kmtwsfm04w2mr8yt3h347kj,0.02156542,4.59E-05,235,153,610,0014cfe81865acf3711e2556dadd04edf572b6339171,0,0,0,0,0,0,4148,4148,1,0,0
346c3577279e7cd39784417e083a8a87969c98cf5d444d4d87a0820a0621ab46,32cd7897ea7988d903b1eb4e0d278869de1e8102e23c619ee22f139662c5860a,tb1qp4u8uecnvszx5y4vgy55ltmdr6rrey9lzjmmg2,tb1qp4u8uecnvszx5y4vgy55ltmdr6rrey9lzjmmg2,0.93463516,7.65E-05,235,153,610,00140d787e671364046a12ac41294faf6d1e863c90bf,1,0,0,0,0,0,5326,5326,1,0,0
a22595a7c3ef339298a68453beb8966c902b7dbe6c3049f514e6d816f03068db,35a6f58020a42b4109e716ebbea08db53c1dd7665eac028e7c57acdc8f64d20b,tb1qknkdugev58n5rrwrla3dhdcsprwd83sr0g5dp2,tb1qknkdugev58n5rrwrla3dhdcsprwd83sr0g5dp2,0.00041669,1.69E-05,222,141,561,0014b4ecde232ca1e7418dc3ff62dbb71008dcd3c603,0,0,0,0,0,0,4866,4866,1,0,0
70cb53157ec61c4da529b5daaf23731061e01129278768bc4eeaea5df02becdb,65b22220200930109ad281e84668d67f2a94601457dcd8972b19c04cabf9779c,tb1q350xdwna0cx4kecke3rlemcju0tsdunzq82qzh,tb1qyk9zu4krgz29lzca3hqxzuumcnyfrjqewnzaju,0.00012616,1.41E-06,222,141,561,0014258a2e56c340945f8b1d8dc061739bc4c891c819,0,0,0,0,0,0,2659,6565,1,0,0
2ccda7669c887336734b3d435b9768ede013c2353723e6fe0e2aa2470656d128,9d22f2d56fa46b5456bbe5a088488254c4122b3a6312f9d9433b3b7bf72c5a34,tb1q93nu3xyyvzge8f2jxx7rc437uvny22mxf3save,tb1q93nu3xyyvzge8f2jxx7rc437uvny22mxf3save,0.02867181,2.60E-05,234,153,609,00142c67c89884609193a55231bc3c563ee326452b66,0,0,0,0,0,0,3474,3474,1,0,0
6aa7576411d270e378db50348ab1c7fa1f45e17b983efa8062a18d8fe61ef788,06566c489ffee415ee2c43893d1b368fd173ea9c9e1ecf8c4959c7ac2707d6ef,tb1p29veq6kv6pnt6mwswauzldhpdhcjrpgzq8zwz79hgahz7hjx098qsfpsh6,tb1qrc602fthkctm2rv5v5vwy3p9w4euele92v59tf,7.00E-06,2.20E-06,402,162,648,00141e34f52577b617b50d946518e244257573ccff25,0,0,0,0,0,0,517,5625,1,0,0
067477c41bb3aa3bb8300d7e3cf44e22a7ab3e684c9e82aa287c0c7db5e037d0,a799fe1e7f72b77d8db99c3aa701745e4f92c7262b988d010949de6d1f52e8bb,tb1p3pgq7zxkzm42nqj38xuvqycpdl67e3zqq7wfl7dv9jh7wtddz6fs7u2jxy,tb1p3pgq7zxkzm42nqj38xuvqycpdl67e3zqq7wfl7dv9jh7wtddz6fs7u2jxy,1.99125061,2.16E-05,205,154,616,512088500f08d616eaa9825139b8c013016ff5ecc440079c9ff9ac2cafe72dad1693,1,0,0,0,0,0,601,601,1,0,0
b1c8328b3b9f9316a60a34c8b769267ff2a9237d6783ab371cdb3425c48d63f4,9f7db5507ffad022f19e1668666557ab0101c527f7119ad7230d5a86a4e247ee,tb1p7g52tu9ggnxwr6p5jdvuy4qrpdj3ysjpd9cg44v3awcwelmr8umqvdsc5w,tb1p7g52tu9ggnxwr6p5jdvuy4qrpdj3ysjpd9cg44v3awcwelmr8umqvdsc5w,0.09501943,1.69E-05,205,154,616,5120f228a5f0a844cce1e8349359c254030b6512424169708ad591ebb0ecff633f36,0,1,1,0,0,1,843,843,1,0,0
1f364fb38155ced57a04c40e5594dca770b75da29dedbaffb0e513611c1730bc,30b1046c5575fb790855c72b2a3a3dc8d4f510345ada84f2d4d656aafb61cae4,tb1qsjthz9rdzy8pe5txrky2uahqdyww88c7jj0a5r,tb1qsjthz9rdzy8pe5txrky2uahqdyww88c7jj0a5r,0.01502903,0.0001071,235,153,610,0014849771146d110e1cd1661d88ae76e0691ce39f1e,0,0,0,0,0,0,5786,5786,1,0,0
f1e3a2ab8bf47c8d05c2cacaa627dc6b94709ed8e24739e260d41fb7eccbd234,8c6e20113e114679466783b7740df9fefd9c1bb8f4b76152bdd64421f9d468f8,tb1p749azls2hc4qc4g8mxl87ldpp0vlr2zyajem8x54rs4z2whg0f7qal7jtx,tb1p749azls2hc4qc4g8mxl87ldpp0vlr2zyajem8x54rs4z2whg0f7qal7jtx,0.06869282,3.08E-05,205,154,616,5120f54bd17e0abe2a0c5507d9be7f7da10bd9f1a844ecb3b39a951c2a253ae87a7c,0,1,1,0,0,1,826,826,1,0,0
631acc88bc08f5afedcbcaebb7de68051372fe9517e2bd961ddd7f360d3c01c4,2abfaa5002bbfad78d69d4b0ac44048b67ab91d2427d4e6e0b6817834f520c07,tb1qyjhcrzz7hpq877e9xp90ffpp3dlxxsykj7ltah,tb1qyjhcrzz7hpq877e9xp90ffpp3dlxxsykj7ltah,0.00538261,3.98E-05,235,153,610,001424af81885eb8407f7b25304af4a4218b7e634096,0,0,0,0,0,0,6561,6561,1,0,0
0a7e410f6915423644bf67ea28ff53f790f7e870056ccc6344d759aef75e477e,1f7de5a4b9921899084718db1036f99eae21ec1fe4a8698b66aee30df705c4ea,tb1p07xwv3u90ggmzymd5hp0427anuhzw5stu5z8q0r9s9p84w0h36tsd6g55t,tb1p07xwv3u90ggmzymd5hp0427anuhzw5stu5z8q0r9s9p84w0h36tsd6g55t,5.24094988,2.16E-05,205,154,616,51207f8ce647857a11b1136da5c2faabdd9f2e27520be504703c6581427ab9f78e97,1,1,1,0,0,1,454,454,1,0,0
72570d26f545b4ceca8d0f5c4f1bc17b76e4502f22aa34bab442834c4339fd98,6d206b19bfc765ada28124363bf64ecdccfe7f4acd706a4aaf214a9a7c6717fe,tb1px3w6t2dje5j489cfjhqqzuyz5nqny355pu8kxv4dlqamgavj5jwq3ls8tf,tb1px3w6t2dje5j489cfjhqqzuyz5nqny355pu8kxv4dlqamgavj5jwq3ls8tf,0.07398974,3.08E-05,205,154,616,5120345da5a9b2cd2553970995c0017082a4c13246940f0f6332adf83bb47592a49c,0,0,0,0,0,0,2215,2215,1,0,0
1649cc770b4bafeea7864e9a9b56310ff85fe338a651a7fdbfd7915f093d53c4,26132901f643c9ae2b64c2f5b09344a516ceee9d42e03742a5d9310eb6392143,tb1qeh86u69elpxm4jvnwrwev06rq6zh4dtckumkaq,tb1qerudjxx26mvxeds6qzcug5q8csp7dzc7xka6dd,12.54796506,0.000141,222,141,561,0014c8f8d918cad6d86cb61a00b1c45007c403e68b1e,1,0,0,0,0,0,4136,4173,1,0,0
ae3e7c3297425105e5d29d6bb54be2eccff60c3bb1916283ec0debf46c59e8bf,adb17c5eec46b64c533ac024f16efd458b2463a31e42cfea8e23af11b494b565,tb1qmcvfndjw4kdawzncj694wsy34jteudwmes649l,tb1qmcvfndjw4kdawzncj694wsy34jteudwmes649l,5.90E-06,1.41E-05,222,141,561,0014de1899b64ead9bd70a78968b574091ac979e35db,0,0,0,0,0,0,5088,5088,1,0,0
8c9c9b52d5e4be568ca627129878bf40722e54b22c1fc3cdb64e7b615b250c80,3efe3b09f258145f6f807de843d004b7a4c09d206ea6d869d3eba766580116f1,tb1qxpp3su6cjhv74rmmku4d0090mrs5k6vtdy2h4l,2NDnuaRhZXAajesfB9tqwxKyRn4KsypSNAA,0.0005675,0.000143,224,143,569,a914e160751b354345e0fa8ea264df8d11a4dd1eaa7387,0,0,0,0,0,0,6441,296,1,0,0
8ca32be5a5540f5cc540b90c4bd2b5470a990bc9ecf8278fa21ceaa8736659d3,d4cfbc91dc2fe38f4c538fd9353750aa0ddbda2a5d7cd995d817de0a9cede874,tb1q4tlfaa80wnef0axlkldkcrk6w55gcd6rypp2t8,tb1qq9z59w8w6ynzlc9v6gek7fz25tutsjsy2d8ht5,0.00083525,0.000141,222,141,561,0014014542b8eed1262fe0acd2336f244aa2f8b84a04,0,0,0,0,0,0,2873,5493,1,0,0
08f991a2e39138e823925d5cfb602c107ac17d9661d1dcf7945fa7ebf0c3be52,b8a6b1aa82e5e7ed062742cb64335e06fbccf15a77131b82bbf6b6724f3c37f5,tb1qr64qf6v5082q3fxywutae8qz59eehms5gz8y95,tb1qr64qf6v5082q3fxywutae8qz59eehms5gz8y95,0.0008858,1.99E-05,234,153,609,00141eaa04e99479d408a4c47717dc9c02a1739bee14,0,0,0,0,0,0,5603,5603,1,0,0
9c2331e13d583ef4b0627feab118d9ca716be1bc9f5ef4b925efa171e105fb04,821ff7aa1c22718ee9507a11a5d86c7ea527d24012896a02f7bf7c8def067bbe,tb1py9yvrw9ezadw8fpj634hgzp35l3qdsxy802l7a0x2nh3g934cmyq3t57wl,tb1py9yvrw9ezadw8fpj634hgzp35l3qdsxy802l7a0x2nh3g934cmyq3t57wl,0.00775522,1.69E-05,205,154,616,51202148c1b8b9175ae3a432d46b740831a7e206c0c43bd5ff75e654ef141635c6c8,0,1,1,0,0,1,2274,2274,1,0,0
d5dc89c4e0dd9a253564b04c9f9bb2757466309ddbe611ca90eda0b6d34916a7,535ad09adb65c84541a2f6e57a289052b71dd3bf4767fc92c0db59a9b6aec511,tb1qezfnl0x6vmrfwrqh5xsyp8k64hptsg3hnj3nn7,tb1qezfnl0x6vmrfwrqh5xsyp8k64hptsg3hnj3nn7,6.68E-06,1.55E-05,223,141,562,0014c8933fbcda66c6970c17a1a0409edaadc2b82237,0,0,0,0,0,0,4206,4206,1,0,0
61345c972ed1522de8ca725b04e38cfc7c89aa58a0e1d34be031950225553351,fb255014024818cdd47115b91514a7e60efed76c4b875e2c7c61620d966a6f3e,tb1qyl0mfdl752p8nfgl2ccg9mzl3aac8htt8vf045,tb1qyl0mfdl752p8nfgl2ccg9mzl3aac8htt8vf045,9.72038168,1.84E-05,234,153,609,001427dfb4b7fea28279a51f563082ec5f8f7b83dd6b,1,0,0,0,0,0,6570,6570,1,0,0
53726b23bace60f6189f4cb6752d93df887baa853edbd00480d1e4f966f24aa9,6b6d627c5ff22c6f3006cfbcbab15c1cf9aaca7f613a22557463999043a1f0e6,tb1qmcancj5a3mev0n35cy5mxx90q4dy5k7feqs76x,tb1qmcancj5a3mev0n35cy5mxx90q4dy5k7feqs76x,0.03816673,1.68E-05,234,153,609,0014de3b3c4a9d8ef2c7ce34c129b318af055a4a5bc9,0,0,0,0,0,0,5086,5086,1,0,0
